CustomerID,country,recency_days,frequency,total_quantity,monetary,avg_unit_price,num_products,avg_basket_value,country_group,cluster_kmeans,cluster_dbscan,cluster_none,cluster_standard,cluster_minmax
16728,United Kingdom,46,4,677,1054.67,2.304646840148699,218,263.6675,United Kingdom,0,0,0,0,0
16729,United Kingdom,38,21,5783,7239.92,2.134439393939394,234,344.7580952380952,United Kingdom,0,0,0,0,0
16730,United Kingdom,52,3,994,743.11,1.4010975609756098,75,247.70333333333335,United Kingdom,0,0,0,0,0
16732,United Kingdom,32,1,317,603.75,3.3810714285714285,28,603.75,United Kingdom,1,0,0,1,1
16734,United Kingdom,52,3,346,650.51,3.5356603773584903,44,216.83666666666667,United Kingdom,1,0,0,1,1
16735,United Kingdom,79,5,1573,2300.56,2.52744,88,460.11199999999997,United Kingdom,0,0,0,0,0
16737,United Kingdom,53,1,288,417.59999999999997,1.45,1,417.59999999999997,United Kingdom,1,0,0,1,1
16738,United Kingdom,298,1,3,3.75,1.25,1,3.75,United Kingdom,1,-1,0,1,1
16739,United Kingdom,177,1,172,323.0,2.9038461538461537,13,323.0,United Kingdom,1,0,0,1,1
16742,United Kingdom,47,1,1,464.9,464.9,1,464.9,United Kingdom,1,-1,0,1,1
16743,United Kingdom,29,7,2047,2238.09,1.4706282722513089,89,319.7271428571429,United Kingdom,0,0,0,0,0
16744,United Kingdom,11,7,805,1304.76,2.498595041322314,198,186.3942857142857,United Kingdom,0,0,0,0,0
16745,United Kingdom,87,17,6735,7194.3,1.922408963585434,148,423.1941176470588,United Kingdom,0,0,0,0,0
16746,United Kingdom,5,18,4665,6697.66,2.782026726057907,234,372.09222222222223,United Kingdom,0,0,0,0,0
16747,United Kingdom,38,2,583,836.06,2.828095238095238,34,418.03,United Kingdom,0,0,0,0,1
16748,United Kingdom,18,5,880,1515.9,1.7210144927536233,42,303.18,United Kingdom,0,0,0,0,0
16750,United Kingdom,45,5,214,623.93,3.8141052631578947,74,124.78599999999999,United Kingdom,1,0,0,1,0
16751,United Kingdom,31,1,1031,1764.72,1.4,24,1764.72,United Kingdom,0,0,0,0,0
16752,United Kingdom,373,1,54,207.5,13.594444444444443,9,207.5,United Kingdom,1,0,0,1,1
16753,United Kingdom,58,1,189,223.92000000000002,2.1223529411764703,34,223.92000000000002,United Kingdom,1,0,0,1,1
16754,United Kingdom,372,1,4280,2002.4,0.62,2,2002.4,United Kingdom,1,-1,0,1,1
16755,United Kingdom,114,3,1064,1496.83,2.7503529411764704,133,498.9433333333333,United Kingdom,0,0,0,0,1
16756,United Kingdom,215,1,106,239.4,3.6584615384615384,13,239.4,United Kingdom,1,0,0,1,1
16757,United Kingdom,319,1,81,106.83000000000001,1.3628571428571428,7,106.83000000000001,United Kingdom,1,0,0,1,1
16758,United Kingdom,65,1,203,369.34000000000003,4.041363636363636,22,369.34000000000003,United Kingdom,1,0,0,1,1
16759,United Kingdom,8,3,609,789.79,2.9404761904761907,40,263.2633333333333,United Kingdom,0,0,0,0,0
16761,United Kingdom,97,1,341,316.62,1.196923076923077,13,316.62,United Kingdom,1,0,0,1,1
16762,United Kingdom,20,3,618,1501.38,3.2635955056179773,51,500.46000000000004,United Kingdom,0,0,0,0,0
16763,United Kingdom,199,1,319,611.85,4.6673913043478255,23,611.85,United Kingdom,1,0,0,1,1
16764,United Kingdom,4,13,1259,2799.25,2.3620679886685556,209,215.32692307692307,United Kingdom,0,0,0,0,0
16765,United Kingdom,294,1,4,34.0,8.5,1,34.0,United Kingdom,1,0,0,1,1
16766,United Kingdom,273,2,536,1145.6,2.835294117647059,17,572.8,United Kingdom,1,0,0,1,1
16767,United Kingdom,31,11,4435,5580.6,1.6122972972972973,148,507.32727272727277,United Kingdom,0,0,0,0,0
16768,United Kingdom,48,3,196,478.09000000000003,4.027962962962963,47,159.36333333333334,United Kingdom,1,0,0,1,1
16769,United Kingdom,260,1,83,380.39,4.69375,33,380.39,United Kingdom,1,0,0,1,1
16770,United Kingdom,58,5,464,770.1,2.2877241379310345,116,154.02,United Kingdom,0,0,0,0,0
16771,United Kingdom,33,5,1489,2246.81,2.856039215686274,200,449.36199999999997,United Kingdom,0,0,0,0,0
16773,United Kingdom,57,1,171,171.59,2.77,23,171.59,United Kingdom,1,0,0,1,1
16774,United Kingdom,68,4,322,661.52,2.4722916666666666,36,165.38,United Kingdom,1,0,0,1,1
16775,United Kingdom,10,11,440,1695.66,4.644873417721519,84,154.1509090909091,United Kingdom,0,0,0,0,0
16776,United Kingdom,60,1,262,388.28,1.9368421052631577,61,388.28,United Kingdom,1,0,0,1,1
16777,United Kingdom,80,2,64,226.35,3.6038,45,113.175,United Kingdom,1,0,0,1,1
16778,United Kingdom,74,2,194,245.94,2.365,16,122.97,United Kingdom,1,0,0,1,1
16779,United Kingdom,2,22,5325,10629.720000000001,2.3734234234234233,161,483.169090909091,United Kingdom,0,0,0,0,0
16780,United Kingdom,100,2,271,425.19,2.5930000000000004,51,212.595,United Kingdom,1,0,0,1,1
16781,United Kingdom,372,1,113,311.25,5.008823529411765,17,311.25,United Kingdom,1,0,0,1,1
16782,United Kingdom,10,13,712,2279.9,3.6426315789473684,103,175.37692307692308,United Kingdom,0,0,0,0,0
16784,United Kingdom,20,1,24,107.6,4.483333333333333,3,107.6,United Kingdom,1,0,0,1,1
16788,United Kingdom,123,2,311,597.48,2.313870967741935,138,298.74,United Kingdom,1,0,0,1,1
16789,United Kingdom,8,1,32,80.8,2.8899999999999997,5,80.8,United Kingdom,1,0,0,1,1
16790,United Kingdom,4,6,898,1545.6200000000001,2.3633333333333333,88,257.60333333333335,United Kingdom,0,0,0,0,0
16791,United Kingdom,29,7,763,1721.78,2.92228125,218,245.96857142857144,United Kingdom,0,0,0,0,0
16792,United Kingdom,282,2,44,110.38000000000001,4.001666666666666,11,55.190000000000005,United Kingdom,1,0,0,1,1
16793,United Kingdom,57,1,146,243.84,2.426875,16,243.84,United Kingdom,1,0,0,1,1
16794,United Kingdom,1,10,937,1222.71,1.771719298245614,142,122.271,United Kingdom,0,0,0,0,0
16795,United Kingdom,365,1,239,414.88,2.2053030303030305,64,414.88,United Kingdom,1,0,0,1,1
16796,United Kingdom,89,1,186,305.62,1.7455555555555555,18,305.62,United Kingdom,1,0,0,1,1
16800,United Kingdom,11,1,540,1201.49,3.6933536585365854,148,1201.49,United Kingdom,0,0,0,0,0
16801,United Kingdom,163,4,499,1619.73,5.979210526315789,72,404.9325,United Kingdom,0,0,0,0,1
16803,United Kingdom,65,1,245,332.3,2.1033333333333335,24,332.3,United Kingdom,1,0,0,1,1
16804,United Kingdom,23,3,246,536.99,3.2141666666666664,59,178.99666666666667,United Kingdom,1,0,0,1,0
16805,United Kingdom,174,2,539,460.59,1.7842857142857145,94,230.295,United Kingdom,1,0,0,1,1
16806,United Kingdom,103,4,378,801.49,2.8590291262135925,68,200.3725,United Kingdom,1,0,0,1,1
16807,United Kingdom,143,3,778,1121.59,2.5701492537313433,57,373.8633333333333,United Kingdom,0,0,0,0,1
16808,United Kingdom,99,2,196,288.42,2.332173913043478,21,144.21,United Kingdom,1,0,0,1,1
16809,United Kingdom,23,5,652,914.69,1.5418120805369127,79,182.93800000000002,United Kingdom,0,0,0,0,0
16810,United Kingdom,192,1,114,309.54,3.5353333333333334,15,309.54,United Kingdom,1,0,0,1,1
16811,United Kingdom,5,2,477,547.07,2.3685714285714283,26,273.535,United Kingdom,0,0,0,0,0
16812,United Kingdom,361,1,81,479.35,5.533333333333333,15,479.35,United Kingdom,1,0,0,1,1
16813,United Kingdom,8,10,1525,1692.98,1.750445434298441,248,169.298,United Kingdom,0,0,0,0,0
16814,United Kingdom,14,21,2769,6509.1,3.2728703703703705,122,309.95714285714286,United Kingdom,0,0,0,0,0
16816,United Kingdom,103,4,274,417.06,2.2528571428571427,28,104.265,United Kingdom,1,0,0,1,1
16817,United Kingdom,3,9,822,1604.75,3.5644186046511632,73,178.30555555555554,United Kingdom,0,0,0,0,0
16818,United Kingdom,11,11,2164,3349.57,2.5258510638297875,172,304.50636363636363,United Kingdom,0,0,0,0,0
16820,United Kingdom,96,1,307,497.61,3.7388461538461537,26,497.61,United Kingdom,1,0,0,1,1
16823,United Kingdom,227,1,136,358.38,3.273157894736842,34,358.38,United Kingdom,1,0,0,1,1
16824,United Kingdom,16,2,236,460.64,3.383076923076923,23,230.32,United Kingdom,1,0,0,1,0
16825,United Kingdom,39,2,566,775.1800000000001,3.3082142857142856,27,387.59000000000003,United Kingdom,1,0,0,1,1
16826,United Kingdom,51,1,158,341.7,3.985,22,341.7,United Kingdom,1,0,0,1,1
16828,United Kingdom,93,2,59,128.5,3.75,8,64.25,United Kingdom,1,0,0,1,1
16829,United Kingdom,157,1,99,197.22,3.019090909090909,11,197.22,United Kingdom,1,0,0,1,1
16830,United Kingdom,39,1,264,325.91,2.13,23,325.91,United Kingdom,1,0,0,1,1
16832,United Kingdom,184,3,33,199.15,8.083333333333334,11,66.38333333333334,United Kingdom,1,0,0,1,1
16833,United Kingdom,1,4,440,1106.53,3.1982978723404254,46,276.6325,United Kingdom,0,0,0,0,0
16834,United Kingdom,228,1,358,413.46,1.5062499999999999,24,413.46,United Kingdom,1,0,0,1,1
16835,United Kingdom,128,2,61,180.85,4.297,10,90.425,United Kingdom,1,0,0,1,1
16836,United Kingdom,40,2,165,251.87,2.174545454545455,11,125.935,United Kingdom,1,0,0,1,1
16837,United Kingdom,31,11,1563,3170.98,4.203090909090909,123,288.2709090909091,United Kingdom,0,0,0,0,0
16838,United Kingdom,197,2,185,588.85,11.256799999999998,24,294.425,United Kingdom,1,0,0,1,1
16839,United Kingdom,9,34,8975,16594.35,2.9833082706766914,114,488.06911764705876,United Kingdom,0,0,0,0,0
16841,United Kingdom,37,6,2250,1869.82,1.2737931034482757,101,311.63666666666666,United Kingdom,0,0,0,0,0
16842,United Kingdom,101,3,693,1264.19,3.161111111111111,45,421.3966666666667,United Kingdom,0,0,0,0,1
16843,United Kingdom,43,16,10159,10196.57,1.8746825396825397,226,637.285625,United Kingdom,0,0,0,0,0
16846,United Kingdom,50,1,135,214.32,2.661818181818182,11,214.32,United Kingdom,1,0,0,1,1
16847,United Kingdom,43,1,78,193.44,3.3074999999999997,12,193.44,United Kingdom,1,0,0,1,1
16848,United Kingdom,53,1,182,281.42,1.7100000000000002,14,281.42,United Kingdom,1,0,0,1,1
16849,United Kingdom,187,1,33,124.57,5.1049999999999995,8,124.57,United Kingdom,1,0,0,1,1
16850,United Kingdom,334,1,249,332.41,2.1210526315789475,19,332.41,United Kingdom,1,0,0,1,1
16851,United Kingdom,4,3,271,342.45,1.9634999999999998,17,114.14999999999999,United Kingdom,1,0,0,1,0
16852,United Kingdom,10,2,56,144.91000000000003,8.315555555555555,9,72.45500000000001,United Kingdom,1,0,0,1,1
16855,United Kingdom,24,2,164,328.4,3.7394736842105263,19,164.2,United Kingdom,1,0,0,1,1
16856,United Kingdom,15,1,12,35.400000000000006,2.95,2,35.400000000000006,United Kingdom,1,0,0,1,1
16858,United Kingdom,369,1,91,375.69000000000005,5.349,9,375.69000000000005,United Kingdom,1,0,0,1,1
16859,United Kingdom,145,2,827,747.81,2.820576923076923,50,373.905,United Kingdom,1,0,0,1,1
16861,United Kingdom,60,2,140,173.76,1.8950000000000002,6,86.88,United Kingdom,1,0,0,1,1
16863,United Kingdom,31,2,409,502.8,1.68,25,251.4,United Kingdom,1,0,0,1,1
16866,United Kingdom,141,3,60,207.73999999999998,3.808181818181818,10,69.24666666666666,United Kingdom,1,0,0,1,1
16869,United Kingdom,23,4,585,825.42,2.29875,113,206.355,United Kingdom,0,0,0,0,0
16871,United Kingdom,22,6,1253,2812.34,3.4572992700729923,131,468.72333333333336,United Kingdom,0,0,0,0,0
16872,United Kingdom,77,3,600,680.02,9.68142857142857,5,226.67333333333332,United Kingdom,1,0,0,1,1
16873,United Kingdom,5,6,3840,7123.62,3.503727598566308,179,1187.27,United Kingdom,0,0,0,0,0
16875,United Kingdom,67,5,1069,2095.53,3.585267857142857,93,419.10600000000005,United Kingdom,0,0,0,0,0
16877,United Kingdom,12,6,463,853.72,2.525786163522013,111,142.28666666666666,United Kingdom,0,0,0,0,0
16878,United Kingdom,84,1,12,13.3,1.5833333333333333,3,13.3,United Kingdom,1,-1,0,1,1
16880,United Kingdom,31,7,753,1519.08,3.7406179775280903,121,217.01142857142855,United Kingdom,0,0,0,0,0
16881,United Kingdom,67,1,600,432.0,0.72,1,432.0,United Kingdom,1,0,0,1,1
16882,United Kingdom,67,3,424,705.12,2.767179487179487,39,235.04,United Kingdom,1,0,0,1,1
16883,United Kingdom,187,2,104,276.73,3.683947368421053,33,138.365,United Kingdom,1,0,0,1,1
16884,United Kingdom,38,2,320,429.84000000000003,1.9965384615384614,26,214.92000000000002,United Kingdom,1,0,0,1,1
16885,United Kingdom,15,3,184,471.51,3.452673267326733,82,157.17,United Kingdom,1,0,0,1,0
16887,United Kingdom,35,1,157,194.88,1.9683783783783784,35,194.88,United Kingdom,1,0,0,1,1
16889,United Kingdom,195,3,925,1578.67,3.099037037037037,112,526.2233333333334,United Kingdom,0,0,0,0,1
16891,United Kingdom,2,5,283,809.7,3.1253201970443354,166,161.94,United Kingdom,0,0,0,0,0
16892,United Kingdom,1,5,239,525.54,3.2438383838383835,87,105.10799999999999,United Kingdom,0,0,0,0,0
16893,United Kingdom,367,1,62,145.93,2.5971111111111114,44,145.93,United Kingdom,1,0,0,1,1
16895,United Kingdom,65,1,102,219.14,2.430869565217391,57,219.14,United Kingdom,1,0,0,1,1
16897,United Kingdom,299,2,73,289.78,5.09972972972973,37,144.89,United Kingdom,1,0,0,1,1
16898,United Kingdom,26,3,419,508.81,2.055740740740741,150,169.60333333333332,United Kingdom,0,0,0,0,0
16899,United Kingdom,8,6,522,1281.56,3.38856,80,213.59333333333333,United Kingdom,0,0,0,0,0
16900,United Kingdom,17,3,833,887.11,2.1250632911392406,78,295.7033333333333,United Kingdom,0,0,0,0,0
16902,United Kingdom,116,1,629,1706.88,3.8652272727272727,43,1706.88,United Kingdom,0,0,0,0,1
16903,United Kingdom,29,1,262,373.24,2.3445000000000005,50,373.24,United Kingdom,1,0,0,1,1
16904,United Kingdom,4,16,2034,3754.27,2.7468450704225353,387,234.641875,United Kingdom,0,0,0,0,0
16905,United Kingdom,5,7,1408,3102.43,3.5751442307692307,117,443.2042857142857,United Kingdom,0,0,0,0,0
16906,United Kingdom,82,4,281,579.77,3.269462365591398,74,144.9425,United Kingdom,1,0,0,1,1
16907,United Kingdom,29,5,298,981.65,3.786622516556291,89,196.32999999999998,United Kingdom,0,0,0,0,0
16909,United Kingdom,72,1,436,379.14,3.238888888888889,18,379.14,United Kingdom,1,0,0,1,1
16910,United Kingdom,4,8,886,1510.06,2.173400365630713,318,188.7575,United Kingdom,0,0,0,0,0
16912,United Kingdom,29,11,1029,2575.38,4.062871287128713,88,234.12545454545455,United Kingdom,0,0,0,0,0
16913,United Kingdom,290,1,82,113.44,2.07125,8,113.44,United Kingdom,1,0,0,1,1
16914,United Kingdom,36,1,121,208.46,2.649736842105263,25,208.46,United Kingdom,1,0,0,1,1
16915,United Kingdom,9,6,132,621.6800000000001,5.300175438596492,46,103.61333333333334,United Kingdom,1,0,0,1,0
16916,United Kingdom,24,2,440,576.26,2.22041958041958,129,288.13,United Kingdom,0,0,0,0,0
16917,United Kingdom,277,1,232,391.52,3.873333333333333,9,391.52,United Kingdom,1,0,0,1,1
16918,United Kingdom,50,6,721,1068.82,2.080625,97,178.13666666666666,United Kingdom,0,0,0,0,0
16919,United Kingdom,156,11,1413,2596.45,2.794954128440367,141,236.04090909090908,United Kingdom,0,0,0,0,0
16921,United Kingdom,61,1,171,169.79,1.5675,50,169.79,United Kingdom,1,0,0,1,1
16923,United Kingdom,12,19,3417,7247.61,3.108511904761905,313,381.4531578947368,United Kingdom,0,0,0,0,0
16924,United Kingdom,21,3,493,846.75,2.6796385542168673,69,282.25,United Kingdom,0,0,0,0,0
16926,United Kingdom,371,1,35,230.25,6.978571428571429,14,230.25,United Kingdom,1,0,0,1,1
16927,United Kingdom,116,3,993,543.05,2.9066666666666667,5,181.01666666666665,United Kingdom,1,0,0,1,1
16928,United Kingdom,80,17,2114,2847.6,1.8953588516746411,69,167.50588235294117,United Kingdom,0,0,0,0,0
16929,United Kingdom,4,7,929,1295.39,2.0796103896103895,51,185.0557142857143,United Kingdom,0,0,0,0,0
16930,United Kingdom,26,3,341,380.55,1.6248148148148147,47,126.85000000000001,United Kingdom,1,0,0,1,0
16931,United Kingdom,5,21,3158,4604.22,2.0643652561247214,448,219.24857142857144,United Kingdom,0,0,0,0,0
16932,United Kingdom,53,1,87,161.94,2.1841509433962267,44,161.94,United Kingdom,1,0,0,1,1
16933,United Kingdom,1,2,288,563.23,2.8868181818181817,42,281.615,United Kingdom,0,0,0,0,0
16934,United Kingdom,55,2,399,950.9300000000001,4.025645161290322,59,475.46500000000003,United Kingdom,0,0,0,0,1
16936,United Kingdom,26,1,173,262.68,1.87,56,262.68,United Kingdom,1,0,0,1,1
16938,United Kingdom,9,4,2540,2736.38,2.8477593360995854,212,684.095,United Kingdom,0,0,0,0,0
16940,United Kingdom,52,3,2169,3049.88,2.0787868852459015,226,1016.6266666666667,United Kingdom,0,0,0,0,0
16942,United Kingdom,13,9,811,1920.59,2.976725978647687,159,213.39888888888888,United Kingdom,0,0,0,0,0
16943,United Kingdom,212,3,145,816.73,6.822424242424242,23,272.24333333333334,United Kingdom,1,0,0,1,1
16945,United Kingdom,22,19,2725,4345.5,2.2293172690763052,137,228.71052631578948,United Kingdom,0,0,0,0,0
16947,United Kingdom,236,1,312,406.48,2.610952380952381,21,406.48,United Kingdom,1,0,0,1,1
16948,United Kingdom,139,3,1614,435.02,1.1131578947368421,15,145.00666666666666,United Kingdom,1,0,0,1,1
16949,United Kingdom,4,6,791,1286.27,6.3966666666666665,57,214.37833333333333,United Kingdom,0,0,0,0,0
16950,United Kingdom,57,3,644,1178.56,3.0883333333333334,39,392.8533333333333,United Kingdom,0,0,0,0,1
16951,United Kingdom,135,3,1318,1277.75,1.4517441860465115,73,425.9166666666667,United Kingdom,0,0,0,0,1
16952,United Kingdom,109,2,92,167.61,5.236875,16,83.805,United Kingdom,1,0,0,1,1
16953,United Kingdom,30,1,10,20.8,2.08,1,20.8,United Kingdom,1,0,0,1,1
16954,United Kingdom,1,9,1054,2085.08,3.3449999999999998,40,231.67555555555555,United Kingdom,0,0,0,0,0
16955,United Kingdom,185,4,266,518.67,4.1983999999999995,18,129.6675,United Kingdom,1,0,0,1,1
16956,United Kingdom,18,1,114,308.74,4.229375,16,308.74,United Kingdom,1,0,0,1,1
16957,United Kingdom,239,2,172,416.64,3.329375,15,208.32,United Kingdom,1,0,0,1,1
16959,United Kingdom,87,1,49,117.35000000000001,3.007142857142857,7,117.35000000000001,United Kingdom,1,0,0,1,1
16960,United Kingdom,39,3,304,507.05,2.0174257425742574,92,169.01666666666668,United Kingdom,1,0,0,1,0
16961,United Kingdom,116,1,125,234.17,2.674285714285714,14,234.17,United Kingdom,1,0,0,1,1
16963,United Kingdom,187,1,35,110.55000000000001,3.342857142857143,7,110.55000000000001,United Kingdom,1,0,0,1,1
16965,United Kingdom,227,1,291,201.19,2.335769230769231,26,201.19,United Kingdom,1,0,0,1,1
16966,United Kingdom,8,7,1981,2154.97,1.2935714285714286,8,307.8528571428571,United Kingdom,0,0,0,0,0
16967,United Kingdom,189,1,333,319.02,1.1404761904761904,21,319.02,United Kingdom,1,0,0,1,1
16968,United Kingdom,4,2,326,439.43,2.803548387096774,31,219.715,United Kingdom,1,0,0,1,0
16969,United Kingdom,39,3,816,650.41,2.382142857142857,42,216.8033333333333,United Kingdom,0,0,0,0,0
16971,United Kingdom,38,1,72,357.21,7.760731707317073,40,357.21,United Kingdom,1,0,0,1,1
16976,United Kingdom,267,1,88,251.51999999999998,6.005,2,251.51999999999998,United Kingdom,1,0,0,1,1
16978,United Kingdom,78,1,166,344.33,2.944871794871795,39,344.33,United Kingdom,1,0,0,1,1
16979,United Kingdom,4,6,865,1852.0,3.4710112359550562,64,308.6666666666667,United Kingdom,0,0,0,0,0
16980,United Kingdom,255,2,788,1078.96,2.3197701149425285,71,539.48,United Kingdom,0,0,0,0,1
16982,United Kingdom,61,1,182,384.06,2.453181818181818,22,384.06,United Kingdom,1,0,0,1,1
16983,United Kingdom,13,7,1379,1931.25,2.3687837837837837,112,275.89285714285717,United Kingdom,0,0,0,0,0
16984,United Kingdom,88,2,2423,4481.35,3.5025307125307124,354,2240.675,United Kingdom,0,0,0,0,0
16985,United Kingdom,17,10,1832,5464.12,4.208,62,546.412,United Kingdom,0,0,0,0,0
16986,United Kingdom,30,2,1040,1873.2,1.9833333333333334,3,936.6,United Kingdom,0,0,0,0,1
16987,United Kingdom,3,7,402,1625.05,4.745038759689923,74,232.15,United Kingdom,0,0,0,0,0
16988,United Kingdom,5,1,43,126.12,5.977142857142858,7,126.12,United Kingdom,1,0,0,1,0
16989,United Kingdom,7,6,1233,1133.25,1.5,7,188.875,United Kingdom,0,0,0,0,0
16990,United Kingdom,219,1,100,179.0,1.79,1,179.0,United Kingdom,1,0,0,1,1
16992,United Kingdom,11,5,860,1614.31,3.8163440860215054,84,322.86199999999997,United Kingdom,0,0,0,0,0
16996,United Kingdom,30,6,544,1456.96,2.984054054054054,13,242.82666666666668,United Kingdom,0,0,0,0,0
16997,United Kingdom,288,3,360,702.0,1.95,7,234.0,United Kingdom,1,0,0,1,1
16998,United Kingdom,150,4,76,295.0,3.85,1,73.75,United Kingdom,1,0,0,1,1
16999,United Kingdom,23,2,294,484.82,2.427391304347826,21,242.41,United Kingdom,1,0,0,1,1
17001,United Kingdom,1,11,2164,3989.57,3.05698224852071,75,362.6881818181818,United Kingdom,0,0,0,0,0
17002,United Kingdom,86,3,679,1493.73,3.438775510204082,41,497.91,United Kingdom,0,0,0,0,1
17004,United Kingdom,46,2,819,1412.94,2.652727272727273,38,706.47,United Kingdom,0,0,0,0,1
17006,United Kingdom,5,4,272,781.78,3.7497727272727275,37,195.445,United Kingdom,0,0,0,0,0
17007,United Kingdom,51,6,597,889.9300000000001,3.3242307692307693,50,148.3216666666667,United Kingdom,0,0,0,0,0
17010,United Kingdom,18,1,118,195.36,2.5500000000000003,11,195.36,United Kingdom,1,0,0,1,1
17011,United Kingdom,30,1,186,270.9,1.79,15,270.9,United Kingdom,1,0,0,1,1
17014,United Kingdom,8,3,245,586.33,2.9335135135135135,63,195.44333333333336,United Kingdom,0,0,0,0,0
17015,United Kingdom,29,3,1981,1842.56,1.417142857142857,182,614.1866666666666,United Kingdom,0,0,0,0,0
17017,United Kingdom,3,20,6673,8694.26,1.6860714285714284,88,434.713,United Kingdom,0,0,0,0,0
17018,United Kingdom,41,2,176,920.1,6.223125,15,460.05,United Kingdom,1,0,0,1,1
17019,United Kingdom,11,4,827,1272.61,2.1226495726495727,166,318.1525,United Kingdom,0,0,0,0,0
17022,United Kingdom,31,1,108,71.0,0.9585714285714285,7,71.0,United Kingdom,1,0,0,1,1
17024,United Kingdom,45,3,69,95.85,1.3833333333333335,2,31.95,United Kingdom,1,0,0,1,1
17025,United Kingdom,61,3,235,357.77,2.006666666666667,8,119.25666666666666,United Kingdom,1,0,0,1,1
17026,United Kingdom,185,2,97,154.82999999999998,4.035,4,77.41499999999999,United Kingdom,1,0,0,1,1
17027,United Kingdom,79,6,421,890.29,2.642156862745098,110,148.38166666666666,United Kingdom,0,0,0,0,0
17029,United Kingdom,111,2,400,716.0,1.79,1,358.0,United Kingdom,1,0,0,1,1
17030,United Kingdom,64,1,146,146.87,2.661818181818182,11,146.87,United Kingdom,1,0,0,1,1
17031,United Kingdom,12,2,235,380.35,1.606818181818182,19,190.175,United Kingdom,1,0,0,1,0
17033,United Kingdom,86,3,750,1030.14,2.2567857142857144,24,343.38000000000005,United Kingdom,1,0,0,1,1
17034,United Kingdom,16,3,410,745.52,3.3606666666666665,28,248.50666666666666,United Kingdom,1,0,0,1,0
17035,United Kingdom,246,2,229,433.53000000000003,3.3057142857142856,27,216.76500000000001,United Kingdom,1,0,0,1,1
17037,United Kingdom,88,1,656,1267.32,2.7634666666666665,75,1267.32,United Kingdom,0,0,0,0,1
17038,United Kingdom,30,1,28,112.4,4.440909090909091,22,112.4,United Kingdom,1,0,0,1,1
17040,United Kingdom,138,1,181,449.73,3.3006666666666664,15,449.73,United Kingdom,1,0,0,1,1
17041,United Kingdom,27,3,951,1081.57,1.929142857142857,59,360.5233333333333,United Kingdom,0,0,0,0,0
17042,United Kingdom,3,5,994,1044.3799999999999,1.8227551020408164,74,208.87599999999998,United Kingdom,0,0,0,0,0
17043,United Kingdom,32,4,998,1735.18,3.143627450980392,100,433.795,United Kingdom,0,0,0,0,0
17044,United Kingdom,25,1,504,948.48,2.236666666666667,6,948.48,United Kingdom,1,0,0,1,1
17045,United Kingdom,113,3,106,339.44,4.968181818181819,20,113.14666666666666,United Kingdom,1,0,0,1,1
17046,United Kingdom,157,1,510,642.02,2.169090909090909,22,642.02,United Kingdom,1,0,0,1,1
17047,United Kingdom,85,3,533,1100.9,3.536923076923077,59,366.9666666666667,United Kingdom,0,0,0,0,1
17048,United Kingdom,118,3,485,925.35,3.7065116279069765,41,308.45,United Kingdom,1,0,0,1,1
17049,United Kingdom,3,9,2676,5659.9800000000005,3.9271069182389935,201,628.8866666666668,United Kingdom,0,0,0,0,0
17050,United Kingdom,96,6,1614,3228.84,2.778924050632911,169,538.14,United Kingdom,0,0,0,0,0
17051,United Kingdom,194,1,184,247.14000000000001,1.8213953488372092,40,247.14000000000001,United Kingdom,1,0,0,1,1
17052,United Kingdom,28,1,261,413.75,1.8638043478260868,72,413.75,United Kingdom,1,0,0,1,1
17053,United Kingdom,131,1,122,498.48,4.499230769230769,13,498.48,United Kingdom,1,0,0,1,1
17054,United Kingdom,28,5,804,1356.33,4.77144578313253,64,271.26599999999996,United Kingdom,0,0,0,0,0
17058,United Kingdom,82,3,592,1179.89,3.765322580645161,51,393.2966666666667,United Kingdom,0,0,0,0,1
17059,United Kingdom,30,5,1855,3095.04,2.6577325581395352,292,619.008,United Kingdom,0,0,0,0,0
17060,United Kingdom,266,1,216,234.24,1.7719999999999998,5,234.24,United Kingdom,1,0,0,1,1
17061,United Kingdom,74,11,1526,5232.2300000000005,5.0870707070707075,57,475.65727272727275,United Kingdom,0,0,0,0,0
17062,United Kingdom,314,4,430,538.37,2.162,52,134.5925,United Kingdom,1,0,0,1,1
17063,United Kingdom,21,7,770,1461.14,2.656025641025641,66,208.73428571428573,United Kingdom,0,0,0,0,0
17064,United Kingdom,59,3,318,859.35,3.687741935483871,53,286.45,United Kingdom,1,0,0,1,1
17068,United Kingdom,12,21,2164,4552.14,2.5016554054054057,116,216.76857142857145,United Kingdom,0,0,0,0,0
17069,United Kingdom,28,9,1506,2709.7000000000003,2.8552447552447555,111,301.0777777777778,United Kingdom,0,0,0,0,0
17070,United Kingdom,114,1,133,312.14,2.5853125,62,312.14,United Kingdom,1,0,0,1,1
17071,United Kingdom,28,9,1197,2429.03,3.376714285714286,102,269.89222222222224,United Kingdom,0,0,0,0,0
17073,United Kingdom,18,4,759,1446.09,3.1235632183908044,142,361.5225,United Kingdom,0,0,0,0,0
17075,United Kingdom,18,4,292,834.12,3.8464935064935064,62,208.53,United Kingdom,0,0,0,0,0
17076,United Kingdom,36,3,295,841.0799999999999,5.8696,17,280.35999999999996,United Kingdom,1,0,0,1,1
17078,United Kingdom,36,2,788,378.2,0.6025,28,189.1,United Kingdom,1,0,0,1,1
17079,United Kingdom,78,1,24,118.80000000000001,4.95,2,118.80000000000001,United Kingdom,1,0,0,1,1
